git_hash=e04fc47,max_arr_sz=12500000000
n,duration_ns
4000000002,660480.000000
4000000002,768000.000000
4000000002,902144.000000
4000000002,675840.000000
4000000002,763904.000000
4000000002,782336.000000
4000000002,859136.000000
4000000002,826176.000000
4000000002,716800.000000
4000000002,775168.000000
4000000002,811008.000000
4000000002,662528.000000
4000000002,805888.000000
4000000002,1096704.000000
4125000002,669696.000000
4125000002,632832.000000
4125000002,655136.000000
4125000002,585728.000000
4125000002,705536.000000
4125000002,780288.000000
4125000002,421888.000000
4125000002,698368.000000
4125000002,605184.000000
4125000002,672768.000000
4125000002,599040.000000
4125000002,598016.000000
4125000002,584704.000000
4125000002,711680.000000
4125000002,678912.000000
4125000002,657248.000000
4125000002,820224.000000
4125000002,629760.000000
4125000002,476160.000000
4125000002,678912.000000
4125000002,692224.000000
4125000002,683008.000000
4125000002,698368.000000
4125000002,668672.000000
4125000002,685056.000000
4125000002,635904.000000
4125000002,684032.000000
4125000002,366496.000000
4125000002,644096.000000
4125000002,686080.000000
4250000002,655136.000000
4250000002,769088.000000
4250000002,652288.000000
4250000002,647168.000000
4250000002,692224.000000
4250000002,762720.000000
4250000002,601088.000000
4250000002,712704.000000
4250000002,395264.000000
4250000002,402304.000000
4250000002,765952.000000
4250000002,695168.000000
4250000002,650240.000000
4250000002,751584.000000
4250000002,728064.000000
4250000002,813056.000000
4250000002,677888.000000
4250000002,796672.000000
4250000002,625664.000000
4250000002,552960.000000
4250000002,433120.000000
4250000002,551936.000000
4250000002,444416.000000
4250000002,563200.000000
4250000002,775168.000000
4250000002,782336.000000
4250000002,707808.000000
4250000002,804832.000000
4250000002,774144.000000
4250000002,490496.000000
4375000002,784384.000000
4375000002,792480.000000
4375000002,942080.000000
4375000002,735072.000000
4375000002,835584.000000
4375000002,796672.000000
4375000002,737120.000000
4375000002,859136.000000
4375000002,754688.000000
4375000002,792576.000000
4375000002,647168.000000
4375000002,443392.000000
4375000002,815104.000000
4375000002,615424.000000
4375000002,728064.000000
4375000002,766976.000000
4375000002,794720.000000
4375000002,853824.000000
4375000002,804768.000000
4375000002,952320.000000
4375000002,822272.000000
4375000002,856000.000000
4375000002,406400.000000
4375000002,769024.000000
4375000002,773120.000000
4375000002,547648.000000
4375000002,633856.000000
4375000002,733184.000000
4375000002,678912.000000
4375000002,924672.000000
4500000002,794624.000000
4500000002,622592.000000
4500000002,685056.000000
4500000002,447488.000000
4500000002,714752.000000
4500000002,617312.000000
4500000002,720896.000000
4500000002,433152.000000
4500000002,762720.000000
4500000002,662528.000000
4500000002,723968.000000
4500000002,654336.000000
4500000002,809984.000000
4500000002,403456.000000
4500000002,402432.000000
4500000002,683904.000000
4500000002,739328.000000
4500000002,628736.000000
4500000002,665600.000000
4500000002,666624.000000
4500000002,752640.000000
4500000002,746496.000000
4500000002,726016.000000
4500000002,784288.000000
4500000002,753664.000000
4500000002,676864.000000
4500000002,711616.000000
4500000002,762880.000000
4500000002,717824.000000
4500000002,697344.000000
4625000002,795648.000000
4625000002,754688.000000
4625000002,795648.000000
4625000002,642048.000000
4625000002,746304.000000
4625000002,775168.000000
4625000002,599040.000000
4625000002,588800.000000
4625000002,752640.000000
4625000002,946080.000000
4625000002,802816.000000
4625000002,715776.000000
4625000002,750592.000000
4625000002,977792.000000
4625000002,833536.000000
4625000002,781312.000000
4625000002,470944.000000
4625000002,491360.000000
4625000002,820224.000000
4625000002,742400.000000
4625000002,761760.000000
4625000002,747520.000000
4625000002,771072.000000
4625000002,1124352.000000
4625000002,769024.000000
4625000002,738304.000000
4625000002,841728.000000
4625000002,823296.000000
4625000002,702464.000000
4625000002,749440.000000
4750000002,733184.000000
4750000002,763904.000000
4750000002,916480.000000
4750000002,695296.000000
4750000002,675840.000000
4750000002,705536.000000
4750000002,674816.000000
4750000002,641024.000000
4750000002,361472.000000
4750000002,655360.000000
4750000002,623424.000000
4750000002,838720.000000
4750000002,629760.000000
4750000002,724992.000000
4750000002,746496.000000
4750000002,703488.000000
4750000002,1071104.000000
4750000002,733184.000000
4750000002,745472.000000
4750000002,417792.000000
4750000002,527232.000000
4750000002,645120.000000
4750000002,713728.000000
4750000002,738304.000000
4750000002,636928.000000
4750000002,651264.000000
4750000002,695296.000000
4750000002,687072.000000
4750000002,718848.000000
4750000002,524288.000000
4875000002,720896.000000
4875000002,704512.000000
4875000002,721920.000000
4875000002,707616.000000
4875000002,689152.000000
4875000002,738240.000000
4875000002,644096.000000
4875000002,793600.000000
4875000002,665600.000000
4875000002,764992.000000
4875000002,821248.000000
4875000002,434176.000000
4875000002,460544.000000
4875000002,676864.000000
4875000002,817152.000000
4875000002,809984.000000
4875000002,714752.000000
4875000002,379904.000000
4875000002,705536.000000
4875000002,720768.000000
4875000002,797696.000000
4875000002,762848.000000
4875000002,677888.000000
4875000002,552960.000000
4875000002,534528.000000
4875000002,758752.000000
4875000002,399360.000000
4875000002,716800.000000
4875000002,896000.000000
4875000002,738304.000000
5000000002,825344.000000
5000000002,866304.000000
5000000002,834560.000000
5000000002,779264.000000
5000000002,474112.000000
5000000002,588704.000000
5000000002,766976.000000
5000000002,453632.000000
5000000002,940032.000000
5000000002,834560.000000
5000000002,591808.000000
5000000002,851968.000000
5000000002,797536.000000
5000000002,759808.000000
5000000002,808960.000000
5000000002,747520.000000
5000000002,829440.000000
5000000002,802816.000000
5000000002,982016.000000
5000000002,905216.000000
5000000002,834560.000000
5000000002,823296.000000
5000000002,813056.000000
5000000002,805888.000000
5000000002,811008.000000
5000000002,835584.000000
5000000002,788480.000000
5000000002,822272.000000
5000000002,773120.000000
5000000002,761856.000000
5125000002,777216.000000
5125000002,691200.000000
5125000002,707584.000000
5125000002,667648.000000
5125000002,715680.000000
5125000002,692224.000000
5125000002,692224.000000
5125000002,659328.000000
5125000002,675840.000000
5125000002,693248.000000
5125000002,709632.000000
5125000002,675840.000000
5125000002,679936.000000
5125000002,715776.000000
5125000002,656384.000000
5125000002,676864.000000
5125000002,654336.000000
5125000002,656384.000000
5125000002,667552.000000
5125000002,642048.000000
5125000002,717600.000000
5125000002,735232.000000
5125000002,458752.000000
5125000002,691168.000000
5125000002,662528.000000
5125000002,557056.000000
5125000002,653312.000000
5125000002,756704.000000
5125000002,824256.000000
5125000002,709760.000000
5250000002,668672.000000
5250000002,662528.000000
5250000002,763904.000000
5250000002,714752.000000
5250000002,981792.000000
5250000002,683008.000000
5250000002,1092608.000000
5250000002,922624.000000
5250000002,829440.000000
5250000002,491520.000000
5250000002,722912.000000
5250000002,720896.000000
5250000002,399360.000000
5250000002,718848.000000
5250000002,745472.000000
5250000002,784384.000000
5250000002,758784.000000
5250000002,764928.000000
5250000002,788480.000000
5250000002,795648.000000
5250000002,762880.000000
5250000002,939904.000000
5250000002,728064.000000
5250000002,1026047.937500
5250000002,417792.000000
5250000002,734208.000000
5250000002,746336.000000
5250000002,713728.000000
5250000002,749568.000000
