git_hash=e04fc47,max_arr_sz=12500000000
n,duration_ns
2500000002,857000.000000
2500000002,772000.000000
2500000002,756000.000000
2625000002,586000.000000
2625000002,706000.000000
2625000002,702000.000000
2625000002,694000.000000
2625000002,754000.000000
2625000002,733000.000000
2625000002,764000.000000
2625000002,742000.000000
2625000002,682000.000000
2625000002,757000.000000
2625000002,735000.000000
2625000002,728000.000000
2625000002,554000.000000
2625000002,726000.000000
2625000002,774000.000000
2625000002,784000.000000
2625000002,727000.000000
2625000002,733000.000000
2625000002,676000.000000
2625000002,763000.000000
2625000002,766000.000000
2625000002,829000.000000
2625000002,756000.000000
2625000002,742000.000000
2625000002,721000.000000
2625000002,724000.000000
2625000002,697000.000000
2625000002,761000.000000
2625000002,437000.000000
2625000002,695000.000000
2750000002,725000.000000
2750000002,753000.000000
2750000002,1008000.000000
2750000002,754000.000000
2750000002,821000.000000
2750000002,787000.000000
2750000002,1096000.000000
2750000002,770000.000000
2750000002,512000.000000
2750000002,772000.000000
2750000002,799000.000000
2750000002,737000.000000
2750000002,1111000.000000
2750000002,966000.000000
2750000002,728000.000000
2750000002,720000.000000
2750000002,773000.000000
2750000002,449000.000000
2750000002,760000.000000
2750000002,709000.000000
2750000002,717000.000000
2750000002,769000.000000
2750000002,753000.000000
2750000002,1176000.000000
2750000002,791000.000000
2750000002,867000.000000
2750000002,476000.000000
2750000002,729000.000000
2750000002,878000.000000
2750000002,874000.000000
2875000002,681000.000000
2875000002,682000.000000
2875000002,734000.000000
2875000002,732000.000000
2875000002,710000.000000
2875000002,771000.000000
2875000002,430000.000000
2875000002,745000.000000
2875000002,670000.000000
2875000002,728000.000000
2875000002,733000.000000
2875000002,692000.000000
2875000002,483000.000000
2875000002,699000.000000
2875000002,760000.000000
2875000002,639000.000000
2875000002,385000.000000
2875000002,739000.000000
2875000002,695000.000000
2875000002,706000.000000
2875000002,700000.000000
2875000002,793000.000000
2875000002,889000.000000
2875000002,697000.000000
2875000002,579000.000000
2875000002,618000.000000
2875000002,507000.000000
2875000002,709000.000000
2875000002,553000.000000
2875000002,532000.000000
3000000002,859000.000000
3000000002,799000.000000
3000000002,832000.000000
3000000002,508000.000000
