git_hash=e04fc47,max_arr_sz=12500000000
n,duration_ns
1125000002,750592.000000
1250000002,654336.000000
1375000002,735232.000000
1500000002,823232.000000
1625000002,413696.000000
1750000002,719872.000000
1875000002,751616.000000
2000000002,631808.000000
2125000002,672672.000000
2250000002,589824.000000
2375000002,634720.000000
2500000002,694272.000000
2625000002,582400.000000
2750000002,749568.000000
2875000002,687104.000000
3000000002,702432.000000
3125000002,765952.000000
3250000002,595968.000000
3375000002,698368.000000
3500000002,647168.000000
3625000002,707584.000000
3750000002,798720.000000
3875000002,656384.000000
4000000002,772096.000000
4125000002,634880.000000
4250000002,802624.000000
4375000002,733184.000000
4500000002,812032.000000
4625000002,834560.000000
4750000002,636832.000000
4875000002,699392.000000
5000000002,898048.000000
5125000002,759808.000000
5250000002,727936.000000
5375000002,704384.000000
5500000002,936832.000000
5625000002,807936.000000
5750000002,659456.000000
5875000002,836512.000000
6000000002,507904.000000
6125000002,420864.000000
6250000002,694272.000000
6375000002,631808.000000
6500000002,803840.000000
6625000002,959488.000000
6750000002,636928.000000
6875000002,679936.000000
7000000002,640000.000000
7125000002,919520.000000
7250000002,875456.000000
7375000002,777216.000000
7500000002,691200.000000
7625000002,788480.000000
7750000002,731136.000000
7875000002,806912.000000
8000000002,581632.000000
8125000002,736256.000000
8250000002,626688.000000
8375000002,593920.000000
8500000002,709632.000000
8625000002,688896.000000
8750000002,777216.000000
8875000002,650272.000000
9000000002,470016.000000
9125000002,910336.000000
9250000002,838656.000000
9375000002,731072.000000
9500000002,581632.000000
9625000002,678912.000000
9750000002,720896.000000
9875000002,989184.000000
10000000002,680960.000000
10125000002,671648.000000
10250000002,702464.000000
10375000002,762880.000000
10500000002,527360.000000
10625000002,523264.000000
10750000002,867296.000000
10875000002,1003520.000000
11000000002,713728.000000
11125000002,928768.000000
11250000002,676864.000000
11375000002,644096.000000
11500000002,694272.000000
11625000002,460800.000000
11750000002,695296.000000
11875000002,537600.000000
12000000002,793600.000000
12125000002,658240.000000
12250000002,450560.000000
12375000002,828288.000000
2,525312.000000
125000002,729088.000000
250000002,781312.000000
375000002,630656.000000
500000002,762880.000000
625000002,473088.000000
750000002,406528.000000
875000002,413632.000000
1000000002,653312.000000
1125000002,733184.000000
1250000002,673792.000000
1375000002,445440.000000
1500000002,748544.000000
1625000002,662528.000000
1750000002,827200.000000
1875000002,806912.000000
2000000002,700416.000000
2125000002,715776.000000
2250000002,363520.000000
2375000002,786400.000000
2500000002,741376.000000
2625000002,714752.000000
2750000002,640000.000000
2875000002,656384.000000
3000000002,573440.000000
3125000002,779456.000000
3250000002,658240.000000
3375000002,816128.000000
3500000002,604160.000000
3625000002,705536.000000
3750000002,493568.000000
3875000002,568320.000000
4000000002,871200.000000
4125000002,658432.000000
4250000002,451584.000000
4375000002,718848.000000
4500000002,752640.000000
4625000002,749568.000000
4750000002,1051616.000000
4875000002,693248.000000
5000000002,901120.000000
5125000002,852960.000000
5250000002,686080.000000
5375000002,580608.000000
5500000002,608256.000000
5625000002,782336.000000
5750000002,946016.000000
5875000002,743424.000000
6000000002,708480.000000
6125000002,674816.000000
6250000002,766976.000000
6375000002,824320.000000
6500000002,739328.000000
6625000002,790528.000000
6750000002,564224.000000
6875000002,573440.000000
7000000002,473024.000000
7125000002,572416.000000
7250000002,705536.000000
7375000002,799744.000000
7500000002,748544.000000
7625000002,672768.000000
7750000002,694304.000000
7875000002,688128.000000
8000000002,668672.000000
8125000002,761728.000000
8250000002,395264.000000
8375000002,648192.000000
8500000002,546816.000000
8625000002,786432.000000
8750000002,730112.000000
8875000002,574464.000000
9000000002,669696.000000
9125000002,837632.000000
9250000002,638048.000000
9375000002,750592.000000
9500000002,655360.000000
9625000002,891904.000000
9750000002,460800.000000
9875000002,611296.000000
10000000002,1054720.000000
10125000002,683040.000000
10250000002,722944.000000
10375000002,749568.000000
10500000002,684032.000000
10625000002,713728.000000
10750000002,856928.000000
10875000002,626688.000000
11000000002,835584.000000
11125000002,492320.000000
11250000002,508928.000000
11375000002,730112.000000
11500000002,942080.000000
11625000002,686048.000000
11750000002,672768.000000
11875000002,758784.000000
12000000002,694272.000000
12125000002,718848.000000
12250000002,737280.000000
12375000002,565248.000000
2,608224.000000
125000002,673792.000000
250000002,944128.000000
375000002,408576.000000
500000002,621440.000000
625000002,566176.000000
750000002,691392.000000
875000002,742240.000000
1000000002,665600.000000
1125000002,806912.000000
1250000002,684032.000000
1375000002,660480.000000
1500000002,780288.000000
1625000002,768000.000000
1750000002,733984.000000
1875000002,506880.000000
2000000002,409376.000000
2125000002,760608.000000
2250000002,796672.000000
2375000002,646144.000000
2500000002,851168.000000
2625000002,697344.000000
2750000002,899072.000000
2875000002,649184.000000
3000000002,670720.000000
3125000002,781312.000000
3250000002,674816.000000
3375000002,781280.000000
3500000002,411648.000000
3625000002,436224.000000
3750000002,720896.000000
3875000002,447424.000000
4000000002,704512.000000
4125000002,565248.000000
4250000002,836608.000000
4375000002,712512.000000
4500000002,764928.000000
4625000002,733120.000000
4750000002,673664.000000
4875000002,792576.000000
5000000002,1147904.000000
5125000002,405504.000000
5250000002,716800.000000
5375000002,615392.000000
5500000002,628736.000000
5625000002,720896.000000
5750000002,634848.000000
5875000002,723968.000000
6000000002,642016.000000
6125000002,667648.000000
6250000002,798720.000000
6375000002,692224.000000
6500000002,684032.000000
6625000002,802816.000000
6750000002,397312.000000
6875000002,488448.000000
7000000002,413696.000000
7125000002,437248.000000
7250000002,433152.000000
7375000002,710656.000000
7500000002,693248.000000
7625000002,671712.000000
7750000002,725952.000000
7875000002,1158144.000000
8000000002,689056.000000
8125000002,695296.000000
8250000002,571392.000000
8375000002,687328.000000
8500000002,752640.000000
8625000002,637920.000000
8750000002,771072.000000
8875000002,566272.000000
9000000002,714624.000000
9125000002,1108768.000000
9250000002,600064.000000
9375000002,575488.000000
9500000002,438208.000000
9625000002,745472.000000
9750000002,730112.000000
9875000002,662528.000000
10000000002,613216.000000
10125000002,752768.000000
10250000002,662528.000000
10375000002,729088.000000
10500000002,683008.000000
10625000002,677888.000000
10750000002,788320.000000
10875000002,722944.000000
11000000002,424960.000000
11125000002,638976.000000
11250000002,726016.000000
11375000002,766912.000000
11500000002,635904.000000
11625000002,812992.000000
11750000002,593920.000000
11875000002,657408.000000
12000000002,737280.000000
12125000002,444416.000000
12250000002,788480.000000
12375000002,537600.000000
2,631968.000000
125000002,386048.000000
250000002,737280.000000
375000002,660480.000000
500000002,666624.000000
625000002,601088.000000
750000002,641888.000000
875000002,746656.000000
1000000002,484256.000000
1125000002,934144.000000
1250000002,461696.000000
1375000002,708512.000000
1500000002,399360.000000
1625000002,449536.000000
1750000002,600064.000000
1875000002,677888.000000
2000000002,382912.000000
2125000002,404320.000000
2250000002,514015.968750
2375000002,586752.000000
2500000002,778240.000000
2625000002,663552.000000
2750000002,567200.000000
2875000002,379904.000000
3000000002,608256.000000
3125000002,631808.000000
3250000002,347136.000000
3375000002,427008.000000
3500000002,587744.000000
3625000002,631808.000000
3750000002,750592.000000
3875000002,361472.000000
4000000002,534528.000000
4125000002,689152.000000
4250000002,539648.000000
4375000002,693248.000000
4500000002,966752.000000
4625000002,542720.000000
4750000002,522016.000000
4875000002,608256.000000
5000000002,779264.000000
5125000002,666624.000000
5250000002,408576.000000
5375000002,610304.000000
5500000002,637952.000000
5625000002,686848.000000
5750000002,632736.000000
5875000002,726944.000000
6000000002,615424.000000
6125000002,471040.000000
6250000002,773120.000000
6375000002,633856.000000
6500000002,702464.000000
6625000002,806912.000000
6750000002,684032.000000
6875000002,717824.000000
7000000002,435136.000000
7125000002,407424.000000
7250000002,567296.000000
7375000002,345088.000000
7500000002,477184.000000
7625000002,362496.000000
7750000002,645120.000000
7875000002,706368.000000
8000000002,651264.000000
8125000002,754688.000000
8250000002,664576.000000
8375000002,633600.000000
8500000002,751616.000000
8625000002,679936.000000
8750000002,774144.000000
8875000002,589824.000000
9000000002,680960.000000
9125000002,701440.000000
9250000002,609088.000000
9375000002,683008.000000
9500000002,612352.000000
9625000002,620544.000000
9750000002,731168.000000
9875000002,710560.000000
10000000002,774144.000000
10125000002,608256.000000
10250000002,623616.000000
10375000002,700416.000000
10500000002,651264.000000
10625000002,722944.000000
10750000002,739328.000000
10875000002,636928.000000
11000000002,822272.000000
11125000002,660480.000000
11250000002,672640.000000
11375000002,714528.000000
11500000002,538400.000000
11625000002,655360.000000
11750000002,633760.000000
11875000002,760736.000000
12000000002,874496.000000
12125000002,755712.000000
12250000002,785408.000000
12375000002,621568.000000
2,834560.000000
125000002,688128.000000
250000002,719872.000000
375000002,642048.000000
500000002,538624.000000
625000002,608256.000000
750000002,527360.000000
875000002,735232.000000
1000000002,754464.000000
1125000002,685856.000000
1250000002,616448.000000
1375000002,1011711.937500
1500000002,720896.000000
1625000002,550912.000000
1750000002,792576.000000
1875000002,744448.000000
2000000002,539648.000000
2125000002,717824.000000
2250000002,585728.000000
2375000002,722944.000000
2500000002,748320.000000
2625000002,614400.000000
2750000002,558080.000000
2875000002,763904.000000
3000000002,743424.000000
3125000002,420864.000000
3250000002,517056.000000
3375000002,753664.000000
3500000002,500736.000000
3625000002,689152.000000
3750000002,686080.000000
3875000002,869376.000000
4000000002,499712.000000
4125000002,477184.000000
4250000002,592896.000000
4375000002,761856.000000
4500000002,612192.000000
4625000002,772096.000000
4750000002,599040.000000
4875000002,649216.000000
5000000002,729088.000000
5125000002,599040.000000
5250000002,389120.000000
5375000002,327680.000000
5500000002,635904.000000
5625000002,726208.000000
5750000002,671744.000000
5875000002,705536.000000
6000000002,579584.000000
6125000002,741376.000000
6250000002,717824.000000
6375000002,396288.000000
6500000002,466752.000000
6625000002,514047.968750
6750000002,757760.000000
6875000002,777248.000000
7000000002,625664.000000
7125000002,617472.000000
7250000002,763904.000000
7375000002,365568.000000
7500000002,440320.000000
7625000002,331776.000000
7750000002,722016.000000
7875000002,708608.000000
8000000002,605184.000000
8125000002,693184.000000
8250000002,333728.000000
8375000002,605184.000000
8500000002,751616.000000
8625000002,486400.000000
8750000002,703488.000000
8875000002,583680.000000
9000000002,643072.000000
9125000002,1222496.000000
9250000002,629760.000000
9375000002,650144.000000
9500000002,463680.000000
9625000002,536576.000000
9750000002,481280.000000
9875000002,522239.968750
10000000002,685056.000000
10125000002,655360.000000
10250000002,745440.000000
10375000002,816224.000000
10500000002,463872.000000
10625000002,564224.000000
10750000002,778240.000000
10875000002,669696.000000
11000000002,681984.000000
11125000002,565312.000000
11250000002,631808.000000
11375000002,841728.000000
11500000002,461824.000000
11625000002,525248.000000
11750000002,631808.000000
11875000002,446368.000000
12000000002,749568.000000
12125000002,603136.000000
12250000002,666624.000000
12375000002,587776.000000
2,383872.000000
125000002,393216.000000
250000002,719872.000000
375000002,371712.000000
500000002,817152.000000
625000002,583680.000000
750000002,708608.000000
875000002,772096.000000
1000000002,636928.000000
1125000002,421888.000000
1250000002,677888.000000
1375000002,521215.968750
1500000002,715744.000000
1625000002,672768.000000
1750000002,689152.000000
1875000002,738304.000000
2000000002,673792.000000
2125000002,572416.000000
2250000002,329728.000000
2375000002,643072.000000
2500000002,619520.000000
2625000002,695296.000000
2750000002,735232.000000
2875000002,603136.000000
3000000002,656384.000000
3125000002,555008.000000
3250000002,690176.000000
3375000002,714624.000000
3500000002,420864.000000
3625000002,485376.000000
3750000002,448448.000000
3875000002,569344.000000
4000000002,783360.000000
4125000002,546816.000000
4250000002,615424.000000
4375000002,601088.000000
4500000002,620544.000000
4625000002,688128.000000
4750000002,361472.000000
4875000002,359424.000000
5000000002,968704.000000
5125000002,604160.000000
5250000002,793600.000000
5375000002,598016.000000
5500000002,629760.000000
5625000002,720896.000000
5750000002,497600.000000
5875000002,670720.000000
6000000002,681984.000000
6125000002,397248.000000
6250000002,736224.000000
6375000002,579552.000000
6500000002,674816.000000
6625000002,461824.000000
6750000002,584704.000000
6875000002,418816.000000
7000000002,604160.000000
7125000002,780288.000000
7250000002,781312.000000
7375000002,741376.000000
7500000002,763904.000000
7625000002,560128.000000
7750000002,526336.000000
7875000002,754688.000000
8000000002,371712.000000
8125000002,411648.000000
8250000002,388096.000000
8375000002,571328.000000
8500000002,432128.000000
8625000002,631808.000000
8750000002,696160.000000
8875000002,356352.000000
9000000002,374784.000000
9125000002,407360.000000
9250000002,576512.000000
9375000002,885760.000000
9500000002,581632.000000
9625000002,661504.000000
9750000002,716800.000000
9875000002,614400.000000
10000000002,564192.000000
10125000002,617376.000000
10250000002,629760.000000
10375000002,734208.000000
10500000002,891776.000000
10625000002,411648.000000
10750000002,699392.000000
10875000002,714752.000000
11000000002,739264.000000
11125000002,623616.000000
11250000002,646144.000000
11375000002,533504.000000
11500000002,449536.000000
11625000002,747520.000000
11750000002,699232.000000
11875000002,431104.000000
12000000002,738304.000000
12125000002,772096.000000
12250000002,861184.000000
12375000002,585728.000000
2,553984.000000
125000002,668672.000000
250000002,941056.000000
375000002,777216.000000
500000002,732160.000000
625000002,672608.000000
750000002,655360.000000
875000002,723968.000000
1000000002,616448.000000
1125000002,872448.000000
1250000002,591680.000000
1375000002,647168.000000
1500000002,427904.000000
1625000002,703488.000000
1750000002,707584.000000
1875000002,845824.000000
2000000002,693248.000000
2125000002,754688.000000
2250000002,620544.000000
2375000002,707584.000000
2500000002,504607.968750
2625000002,566272.000000
2750000002,527360.000000
2875000002,589824.000000
3000000002,640000.000000
3125000002,757760.000000
3250000002,636928.000000
3375000002,737280.000000
3500000002,669696.000000
3625000002,693248.000000
3750000002,698368.000000
3875000002,415744.000000
4000000002,693248.000000
4125000002,344064.000000
4250000002,635904.000000
4375000002,742240.000000
4500000002,620544.000000
4625000002,756736.000000
4750000002,712704.000000
4875000002,649216.000000
5000000002,587776.000000
5125000002,661504.000000
5250000002,648192.000000
5375000002,624640.000000
5500000002,604160.000000
5625000002,736256.000000
5750000002,618496.000000
5875000002,881664.000000
6000000002,587776.000000
6125000002,628736.000000
6250000002,790496.000000
6375000002,640000.000000
6500000002,781312.000000
6625000002,799680.000000
6750000002,701440.000000
6875000002,780288.000000
7000000002,508928.000000
7125000002,442368.000000
7250000002,709632.000000
7375000002,678944.000000
7500000002,585728.000000
7625000002,625664.000000
7750000002,691200.000000
7875000002,802816.000000
8000000002,732160.000000
8125000002,755712.000000
8250000002,614400.000000
8375000002,484352.000000
8500000002,758784.000000
8625000002,893952.000000
8750000002,763904.000000
8875000002,678912.000000
9000000002,705408.000000
9125000002,787456.000000
9250000002,761856.000000
9375000002,687104.000000
9500000002,592896.000000
9625000002,706560.000000
9750000002,908160.000000
9875000002,676864.000000
10000000002,703488.000000
10125000002,702464.000000
10250000002,685056.000000
10375000002,878464.000000
10500000002,732160.000000
10625000002,759808.000000
10750000002,496640.000000
10875000002,715776.000000
11000000002,743424.000000
11125000002,619328.000000
11250000002,678848.000000
11375000002,833536.000000
11500000002,717824.000000
11625000002,447488.000000
11750000002,739328.000000
11875000002,761856.000000
12000000002,786336.000000
12125000002,724832.000000
12250000002,716896.000000
12375000002,655360.000000
2,548864.000000
125000002,731136.000000
250000002,479232.000000
375000002,364544.000000
500000002,751616.000000
625000002,792576.000000
750000002,607232.000000
875000002,681984.000000
1000000002,687072.000000
1125000002,716640.000000
1250000002,618496.000000
1375000002,692224.000000
1500000002,399328.000000
1625000002,598016.000000
1750000002,815104.000000
1875000002,712480.000000
2000000002,611328.000000
2125000002,675840.000000
2250000002,746496.000000
2375000002,831424.000000
2500000002,419840.000000
2625000002,565120.000000
2750000002,717824.000000
2875000002,347104.000000
3000000002,370688.000000
3125000002,802816.000000
3250000002,608256.000000
3375000002,715776.000000
3500000002,609280.000000
3625000002,663552.000000
3750000002,752640.000000
3875000002,620448.000000
4000000002,752640.000000
4125000002,645952.000000
4250000002,647168.000000
4375000002,736256.000000
4500000002,523072.000000
4625000002,648192.000000
4750000002,608256.000000
4875000002,632832.000000
5000000002,729088.000000
5125000002,702464.000000
5250000002,690176.000000
5375000002,636928.000000
5500000002,652288.000000
5625000002,746496.000000
5750000002,727040.000000
5875000002,683008.000000
6000000002,599040.000000
6125000002,653312.000000
6250000002,780288.000000
6375000002,594944.000000
6500000002,700416.000000
6625000002,815072.000000
6750000002,399360.000000
6875000002,752416.000000
7000000002,630784.000000
7125000002,678912.000000
7250000002,616448.000000
7375000002,806912.000000
7500000002,748544.000000
7625000002,621440.000000
7750000002,766976.000000
7875000002,816224.000000
8000000002,637952.000000
8125000002,734176.000000
8250000002,348992.000000
8375000002,716768.000000
8500000002,933888.000000
8625000002,598976.000000
8750000002,656224.000000
8875000002,681984.000000
9000000002,527360.000000
9125000002,430080.000000
